Name_submitted,Accepted_name,Order,Matrix_name,Major Clade,Sample_Number,Sample_ID,Sample,Leaf Side
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.1.6,7.05.1,7.05,adaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.1.7,7.05.1,7.05,adaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.1.8,7.05.1,7.05,adaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.1.9,7.05.1,7.05,adaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.1,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.10,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.11,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.12,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.13,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.14,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.15,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.16,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.17,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.18,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.19,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.2,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.20,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.21,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.22,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.23,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.24,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.25,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.26,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.27,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.28,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.29,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.3,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.30,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.4,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.5,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.6,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.7,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.8,7.05.2,7.05,abaxial
Amaryllis_belladonna,Amaryllis_belladonna,Asparagales,Amaryllis_belladonna,monocots,7.05.2.9,7.05.2,7.05,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.1,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.10,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.11,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.12,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.13,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.14,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.15,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.16,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.17,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.18,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.19,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.2,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.20,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.21,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.22,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.23,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.24,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.25,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.26,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.27,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.28,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.29,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.3,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.30,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.4,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.5,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.6,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.7,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.8,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.1.9,7.06.1,7.06,adaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.1,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.10,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.11,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.12,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.13,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.14,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.15,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.16,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.17,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.18,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.19,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.2,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.20,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.21,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.22,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.23,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.24,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.25,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.26,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.27,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.28,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.29,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.3,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.30,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.4,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.5,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.6,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.7,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.8,7.06.2,7.06,abaxial
Ruscus_aculeatus,Ruscus_aculeatus,Asparagales,Ruscus_aculeatus,monocots,7.06.2.9,7.06.2,7.06,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.1,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.10,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.11,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.12,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.13,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.14,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.15,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.16,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.17,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.18,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.19,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.2,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.20,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.21,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.22,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.23,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.24,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.25,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.26,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.27,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.28,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.29,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.3,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.30,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.4,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.5,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.6,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.7,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.8,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.1.9,7.10.1,7.1,adaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.1,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.10,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.11,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.12,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.13,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.14,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.15,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.16,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.17,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.18,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.19,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.2,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.20,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.21,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.22,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.23,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.24,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.25,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.26,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.27,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.28,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.29,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.3,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.30,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.4,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.5,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.6,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.7,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.8,7.10.2,7.1,abaxial
Kniphofia_caulescens,Kniphofia_caulescens,Asparagales,Kniphofia_uvaria,monocots,7.10.2.9,7.10.2,7.1,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.1,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.10,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.11,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.12,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.13,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.14,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.15,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.16,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.17,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.18,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.19,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.2,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.20,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.21,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.22,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.23,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.24,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.25,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.26,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.27,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.28,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.29,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.3,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.30,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.4,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.5,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.6,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.7,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.8,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.1.9,7.12.1,7.12,adaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.1,7.12.2,7.12,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.10,7.12.2,7.12,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.11,7.12.2,7.12,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.12,7.12.2,7.12,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.13,7.12.2,7.12,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.14,7.12.2,7.12,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.15,7.12.2,7.12,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.16,7.12.2,7.12,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.17,7.12.2,7.12,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.18,7.12.2,7.12,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.19,7.12.2,7.12,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.2,7.12.2,7.12,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.20,7.12.2,7.12,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.21,7.12.2,7.12,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.22,7.12.2,7.12,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.23,7.12.2,7.12,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.24,7.12.2,7.12,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.25,7.12.2,7.12,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.26,7.12.2,7.12,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.27,7.12.2,7.12,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.28,7.12.2,7.12,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.29,7.12.2,7.12,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.3,7.12.2,7.12,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.30,7.12.2,7.12,abaxial
Crocus_sativus,Crocus_sativus,Asparagales,Crocus_sativus,monocots,7.12.2.4,7.12.2,7.12,abaxial
